Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
144,Wayne Hightower,1968,1969,2,141,4777,742,1888,0,8,731,969,155,1177,346,,,341,478,2215,.393,.000,.754,33.9,15.7,8.3,2.5
145,Nene Hilario,2003,2012,10,555,16445,2566,4584,2,23,1734,2556,1183,3859,1014,694,508,1091,1864,6868,.560,.087,.678,29.6,12.4,7.0,1.8
146,Darnell Hillman,1978,1978,1,33,746,104,209,,,49,81,73,239,53,14,37,66,130,257,.498,,.605,22.6,7.8,7.2,1.6
147,Julius Hodge,2006,2007,2,18,70,7,18,0,0,5,10,6,10,16,5,0,9,10,19,.389,,.500,3.9,1.1,0.6,0.9
148,Tom Hoover,1968,1968,1,70,1588,161,357,4,10,128,206,,491,64,,,139,268,454,.451,.400,.621,22.7,6.5,7.0,0.9
149,Cedrick Hordges,1981,1982,2,145,2971,425,894,3,16,246,385,239,853,169,59,38,231,456,1099,.475,.188,.639,20.5,7.6,5.9,1.2
150,Ron Horn,1968,1968,1,1,6,0,2,0,0,2,2,,1,0,,,1,0,2,.000,,1.000,6.0,2.0,1.0,0.0
151,Juwan Howard,2002,2009,3,108,3728,760,1683,2,5,399,503,267,811,312,96,45,263,338,1921,.452,.400,.793,34.5,17.8,7.5,2.9
152,Eddie Hughes,1989,1990,2,86,1116,111,266,27,71,30,46,21,89,151,65,3,50,117,279,.417,.380,.652,13.0,3.2,1.0,1.8
153,Kim Hughes,1979,1981,3,159,2453,211,409,0,0,34,88,256,711,159,133,193,139,432,456,.516,,.386,15.4,2.9,4.5,1.0
154,Steven Hunter,2008,2008,1,19,120,15,28,0,0,9,20,10,29,0,0,6,7,20,39,.536,,.450,6.3,2.1,1.5,0.0
155,Andre Iguodala,2013,2013,1,80,2779,396,879,91,287,155,270,82,423,433,139,52,206,127,1038,.451,.317,.574,34.7,13.0,5.3,5.4
156,George Irvine,1976,1976,1,3,14,2,6,0,1,0,0,1,1,0,0,0,1,1,4,.333,.000,,4.7,1.3,0.3,0.0
157,Dan Issel,1976,1985,10,802,25198,6176,12183,20,79,4217,5277,1989,6630,2005,798,452,1481,2288,16589,.507,.253,.799,31.4,20.7,8.3,2.5
158,Allen Iverson,2007,2009,3,135,5668,1160,2543,147,427,994,1258,66,403,965,253,25,457,186,3461,.456,.344,.790,42.0,25.6,3.0,7.1
159,Warren Jabali,1973,1974,2,131,4449,698,1631,81,263,700,870,211,670,897,272,10,497,447,2177,.428,.308,.805,34.0,16.6,5.1,6.8
160,Bobby Jackson,1998,1998,1,68,2042,310,791,21,81,149,183,78,302,317,105,11,184,160,790,.392,.259,.814,30.0,11.6,4.4,4.7
161,Mark Jackson,1997,1997,1,52,2001,192,452,48,121,109,136,71,271,641,51,9,172,104,541,.425,.397,.801,38.5,10.4,5.2,12.3
162,Avery Johnson,1991,2002,2,72,1417,215,451,0,9,130,178,23,85,335,49,10,94,91,560,.477,.000,.730,19.7,7.8,1.2,4.7
163,DerMarr Johnson,2005,2007,3,168,2575,367,831,128,396,130,164,72,304,147,84,56,138,265,992,.442,.323,.793,15.3,5.9,1.8,0.9
164,Ervin Johnson,1997,1997,1,82,2599,243,467,0,2,96,156,231,913,71,65,227,118,288,582,.520,.000,.615,31.7,7.1,11.1,0.9
165,George Johnson,1980,1980,1,75,1938,309,649,2,9,148,189,190,584,157,84,67,148,260,768,.476,.222,.783,25.8,10.2,7.8,2.1
166,Nikola Jokic,2016,2016,1,32,587,109,201,7,17,57,73,67,171,41,23,16,42,68,282,.542,.412,.781,18.3,8.8,5.3,1.3
167,Bobby Jones,1975,1978,4,324,10410,1980,3394,0,1,846,1183,809,2797,1150,660,625,660,975,4806,.583,.000,.715,32.1,14.8,8.6,3.5
168,Bobby Jones,2008,2008,1,25,222,26,64,9,23,23,28,11,38,11,5,1,14,46,84,.406,.391,.821,8.9,3.4,1.5,0.4
169,Dahntay Jones,2009,2009,1,79,1426,154,336,11,17,110,151,58,168,78,49,19,68,199,429,.458,.647,.728,18.1,5.4,2.1,1.0
170,Larry Jones,1968,1970,3,226,9154,1986,4481,73,307,1700,2175,308,1483,954,,,687,769,5745,.443,.238,.782,40.5,25.4,6.6,4.2
171,Popeye Jones,2000,2000,1,40,330,44,104,2,3,14,19,41,103,19,3,6,13,50,104,.423,.667,.737,8.3,2.6,2.6,0.5
172,Steve Jones,1974,1974,1,42,1157,239,534,13,36,84,109,32,139,128,13,6,109,127,575,.448,.361,.771,27.5,13.7,3.3,3.0
173,Adonis Jordan,1994,1994,1,6,79,6,23,3,10,0,0,3,6,19,0,1,6,6,15,.261,.300,,13.2,2.5,1.0,3.2
174,Garth Joseph,2001,2001,1,2,8,0,3,0,0,0,2,0,0,0,0,1,1,0,0,.000,,.000,4.0,0.0,0.0,0.0
175,Rich Kelley,1983,1983,1,38,565,59,141,0,0,55,70,61,172,59,21,18,53,115,173,.418,,.786,14.9,4.6,4.5,1.6
