Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
159,Alfredrick Hughes,1986,1986,1,68,866,152,372,3,17,49,84,49,113,61,26,5,63,79,356,.409,.176,.583,12.7,5.2,1.7,0.9
160,Marc Iavaroni,1985,1986,2,99,1847,224,486,0,6,124,189,126,407,166,53,46,154,302,572,.461,.000,.656,18.7,5.8,4.1,1.7
161,Cedric Jackson,2010,2010,1,3,25,2,7,0,2,3,4,1,4,6,3,2,2,2,7,.286,.000,.750,8.3,2.3,1.3,2.0
162,Jaren Jackson,1998,2001,4,226,4892,568,1466,280,768,159,210,111,502,330,160,24,210,455,1575,.387,.365,.757,21.6,7.0,2.2,1.5
163,Stephen Jackson,2002,2013,4,179,4056,575,1392,169,565,244,324,97,548,315,205,54,313,358,1563,.413,.299,.753,22.7,8.7,3.1,1.8
164,Damion James,2014,2014,1,5,50,2,9,0,2,2,2,1,12,3,0,1,1,3,6,.222,.000,1.000,10.0,1.2,2.4,0.6
165,Richard Jefferson,2010,2012,3,203,6147,798,1736,274,684,394,532,130,809,320,108,86,230,425,2264,.460,.401,.741,30.3,11.2,4.0,1.6
166,Othyus Jeffers,2011,2014,2,5,42,4,8,0,1,1,2,1,8,2,0,0,1,3,9,.500,.000,.500,8.4,1.8,1.6,0.4
167,Avery Johnson,1991,2001,10,644,20009,2700,5544,22,137,1064,1500,262,1309,4474,712,121,1262,1196,6486,.487,.161,.709,31.1,10.1,2.0,6.9
168,DerMarr Johnson,2008,2008,1,5,28,7,14,3,9,0,2,0,1,1,1,0,0,4,17,.500,.333,.000,5.6,3.4,0.2,0.2
169,Ed Johnson,1971,1971,1,8,159,22,47,0,0,8,20,17,48,8,,,10,21,52,.468,,.400,19.9,6.5,6.0,1.0
170,George Johnson,1972,1972,1,67,1477,128,282,0,0,61,103,126,464,59,,,84,209,317,.454,,.592,22.0,4.7,6.9,0.9
171,George Johnson,1981,1982,2,157,3513,255,542,0,0,123,173,367,1056,171,67,512,202,532,633,.470,,.711,22.4,4.0,6.7,1.1
172,Linton Johnson,2005,2005,1,2,15,0,2,0,1,0,0,0,3,0,1,0,1,1,0,.000,.000,,7.5,0.0,1.5,0.0
173,Reggie Johnson,1981,1982,2,100,2220,434,876,0,1,160,233,175,495,98,52,64,156,350,1028,.495,.000,.687,22.2,10.3,5.0,1.0
174,Steve Johnson,1986,1986,1,71,1828,362,573,0,0,259,373,143,462,95,44,66,191,291,983,.632,,.694,25.7,13.8,6.5,1.3
175,Stew Johnson,1976,1976,1,10,123,21,78,1,8,2,4,10,19,15,2,0,2,16,45,.269,.125,.500,12.3,4.5,1.9,1.5
176,Vinnie Johnson,1992,1992,1,60,1350,202,499,19,60,55,85,67,182,145,41,14,74,93,478,.405,.317,.647,22.5,8.0,3.0,2.4
177,Jim Johnstone,1983,1983,1,7,54,2,10,0,0,3,5,4,16,1,1,1,4,9,7,.200,,.600,7.7,1.0,2.3,0.1
