Rk,Player,From,To,Yrs,G,MP_total,FG,FGA,3P,3PA,FT,FTA,ORB,TRB_total,AST_total,STL,BLK,TOV,PF,PTS_total,FG%,3P%,FT%,MP,PTS,TRB,AST
111,Courtney Lee,2009,2009,1,77,1939,243,540,82,203,78,94,18,178,91,76,14,69,157,646,.450,.404,.830,25.2,8.4,2.3,1.2
112,Rashard Lewis,2008,2011,4,257,9114,1457,3299,658,1650,622,754,274,1314,537,280,127,441,651,4194,.442,.399,.825,35.5,16.3,5.1,2.1
113,Todd Lichti,1994,1994,1,4,20,4,9,0,0,0,0,3,4,2,2,0,2,3,8,.444,,,5.0,2.0,1.0,0.5
114,DeAndre Liggins,2012,2012,1,17,115,12,25,0,4,9,19,6,15,5,6,0,10,6,33,.480,.000,.474,6.8,1.9,0.9,0.3
115,Tyronn Lue,2004,2009,2,90,2461,326,757,86,226,103,134,26,198,331,63,5,126,198,841,.431,.381,.769,27.3,9.3,2.2,3.7
116,Corey Maggette,2000,2000,1,77,1370,224,469,2,11,196,261,123,303,61,24,26,138,169,646,.478,.182,.751,17.8,8.4,3.9,0.8
117,Devyn Marble,2015,2016,2,22,222,15,49,4,24,5,17,5,33,17,10,2,10,16,39,.306,.167,.294,10.1,1.8,1.5,0.8
118,Jason Maxiell,2014,2014,1,34,488,47,105,0,0,15,31,28,86,9,8,20,14,47,109,.448,,.484,14.4,3.2,2.5,0.3
119,Vernon Maxwell,1998,1998,1,11,169,26,78,6,26,23,26,5,13,12,2,1,12,20,81,.333,.231,.885,15.4,7.4,1.2,1.1
120,Amal McCaskill,1997,1997,1,17,109,10,32,0,2,8,12,4,22,7,3,5,11,7,28,.313,.000,.667,6.4,1.6,1.3,0.4
121,Tracy McGrady,2001,2004,4,295,11628,2985,6689,509,1410,1819,2368,558,2067,1533,452,292,761,584,8298,.446,.361,.768,39.4,28.1,7.0,5.2
122,Mark McNamara,1991,1991,1,2,13,0,1,0,0,0,0,0,4,0,0,0,0,1,0,.000,,,6.5,0.0,2.0,0.0
123,Josh McRoberts,2013,2013,1,41,685,60,153,17,55,22,30,41,137,70,10,12,28,65,159,.392,.309,.733,16.7,3.9,3.3,1.7
124,Ron Mercer,2000,2000,1,31,969,188,468,0,9,94,119,35,98,54,42,8,64,76,470,.402,.000,.790,31.3,15.2,3.2,1.7
125,Darko Milicic,2006,2007,2,110,2540,351,749,0,1,166,272,179,560,122,55,202,160,286,868,.469,.000,.610,23.1,7.9,5.1,1.1
126,Mike Miller,2001,2003,3,194,6339,1015,2355,351,923,356,459,155,886,477,134,58,304,484,2737,.431,.380,.776,32.7,14.1,4.6,2.5
127,Cuttino Mobley,2005,2005,1,23,726,128,296,58,125,55,69,11,63,42,23,9,41,49,369,.432,.464,.797,31.6,16.0,2.7,1.8
128,E'Twaun Moore,2013,2014,2,154,3188,432,1054,124,358,99,127,77,303,318,111,36,160,228,1087,.410,.346,.780,20.7,7.1,2.0,2.1
129,Terence Morris,2006,2006,1,22,192,16,49,0,2,3,3,6,38,4,6,5,7,19,35,.327,.000,1.000,8.7,1.6,1.7,0.2
130,Lee Nailon,2004,2004,1,8,83,11,27,0,0,7,9,8,14,4,1,0,0,9,29,.407,,.778,10.4,3.6,1.8,0.5
131,Shabazz Napier,2016,2016,1,29,348,40,115,16,52,24,31,5,29,61,13,1,30,23,120,.348,.308,.774,12.0,4.1,1.0,2.1
132,Jameer Nelson,2005,2014,10,651,19038,3109,7033,874,2335,1092,1337,333,2038,3501,619,45,1461,1681,8184,.442,.374,.817,29.2,12.6,3.1,5.4
133,Andrew Nicholson,2013,2016,4,216,3363,595,1256,63,185,160,206,158,697,96,54,76,176,372,1413,.474,.341,.777,15.6,6.5,3.2,0.4
134,Shaquille O'Neal,1993,1996,4,295,11164,3208,5522,1,11,1602,2936,1236,3691,716,243,824,888,1053,8019,.581,.091,.546,37.8,27.2,12.5,2.4
135,Kyle O'Quinn,2013,2015,3,177,2650,406,810,12,47,131,185,211,772,189,81,153,170,382,955,.501,.255,.708,15.0,5.4,4.4,1.1
136,Victor Oladipo,2014,2016,3,184,5975,1015,2414,188,586,576,721,110,781,748,288,77,522,467,2794,.420,.321,.799,32.5,15.2,4.2,4.1
137,Jawann Oldham,1990,1990,1,3,36,1,3,0,0,2,5,4,15,0,2,3,3,6,4,.333,,.400,12.0,1.3,5.0,0.0
138,Kevin Ollie,1998,1999,2,20,220,23,57,0,1,32,47,3,19,33,7,0,28,16,78,.404,.000,.681,11.0,3.9,1.0,1.7
